SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EU_Price,EU_open,EU_high,EU_low,Adj_Close
263.76001,266.049988,263.670013,265.01001,258.747467,127894400,24013.80078,24327.82031,24013.80078,24272.34961,24272.34961,488200000,1.1904,1.1847,1.1933,1.1809,121.099998
264.76001,265.309998,260.76001,264.459991,258.21048,164390900,24305.40039,24322.06055,23921.90039,24231.58984,24231.58984,417910000,1.1891,1.1904,1.1942,1.1851,121.589996
266.309998,266.799988,264.079987,264.140015,257.89801,94040600,24424.10938,24534.03906,24288.18945,24290.05078,24290.05078,424250000,1.1866,1.1882,1.189,1.183,121.18
263.190002,265.149994,263.040009,263.190002,256.970428,77994500,24335.00977,24349.74023,24155.2793,24180.64063,24180.64063,371190000,1.1826,1.1866,1.1879,1.1801,120.32
263.299988,263.730011,262.709991,263.23999,257.019287,75898600,24171.90039,24229.34961,24134.49023,24140.91016,24140.91016,312720000,1.1796,1.1825,1.1849,1.178,120.07
264.070007,264.429993,262.940002,264.070007,257.829681,77218600,24116.59961,24262.88086,24101.24023,24211.48047,24211.48047,319060000,1.1773,1.1796,1.1816,1.1772,118.489998
265.160004,265.519989,264.029999,265.51001,259.235626,76563900,24263.25977,24330.11914,24225.5,24329.16016,24329.16016,293590000,1.1764,1.1771,1.1778,1.1728,118.480003
266.309998,266.380005,265.480011,266.309998,260.016724,83077500,24338.10938,24389.7207,24314.74023,24386.0293,24386.0293,300580000,1.1768,1.1767,1.1812,1.1762,118.010002
267.209991,267.320007,266.350006,266.779999,260.475586,85195800,24452.96094,24552.9707,24443.83008,24504.80078,24504.80078,342220000,1.1742,1.177,1.1794,1.1718,118.150002
267.059998,267.559998,266.649994,266.75,260.44635,102905400,24525.18945,24666.01953,24518.30078,24585.42969,24585.42969,325280000,1.1826,1.1743,1.1832,1.1729,119.169998
267.089996,267.220001,265.600006,265.660004,259.38205,100666700,24631.00977,24672.48047,24508.66016,24508.66016,24508.66016,314780000,1.1778,1.1826,1.1863,1.177,118.93
265.450012,267.040009,265.390015,266.51001,261.542114,144610300,24585.71094,24688.61914,24584.43945,24651.74023,24651.74023,635740000,1.1754,1.1778,1.1814,1.1751,119.18
268.100006,268.600006,267.980011,268.200012,263.200592,83653600,24739.56055,24876.07031,24739.56055,24792.19922,24792.19922,354880000,1.1782,1.1753,1.1834,1.1737,119.730003
268.480011,268.529999,267.089996,267.170013,262.189789,82382900,24834.38086,24850.10938,24715.59961,24754.75,24754.75,335330000,1.184,1.1782,1.1851,1.1777,119.82
268.269989,268.329987,266.690002,267.029999,262.052399,76751500,24838.08984,24852.43945,24697.10938,24726.65039,24726.65039,341790000,1.1871,1.184,1.1903,1.1829,120.139999
267.73999,268.390015,267.299988,267.579987,262.592133,67032300,24778.25977,24850.91016,24766.26953,24782.28906,24782.28906,339530000,1.1873,1.1871,1.1889,1.1848,120.309998
267.600006,267.640015,266.899994,267.51001,262.523438,78720900,24764.03906,24784.15039,24717.50977,24754.06055,24754.06055,255140000,1.1859,1.1874,1.1878,1.1817,120.940002
267.049988,267.440002,266.890015,267.190002,262.209412,45244400,24715.83984,24778.13086,24708.41992,24746.21094,24746.21094,208290000,1.1859,1.1867,1.1879,1.1845,121.769997
267.380005,267.730011,267.01001,267.320007,262.336975,57751000,24766.51953,24789.51953,24731.67969,24774.30078,24774.30078,225890000,1.1888,1.1859,1.1912,1.1855,122.230003
267.890015,267.920013,267.450012,267.869995,262.876709,45116100,24807.21094,24839.23047,24797.13086,24837.50977,24837.50977,200960000,1.1943,1.1888,1.1961,1.1888,122.849998
268.529999,268.549988,266.640015,266.859985,261.885559,96007400,24849.63086,24871.66016,24719.2207,24719.2207,24719.2207,270760000,1.1998,1.1943,1.203,1.1937,123.650002
267.839996,268.809998,267.399994,268.769989,263.759949,86655700,24809.34961,24864.18945,24741.69922,24824.00977,24824.00977,341130000,1.2059,1.2013,1.2084,1.2003,125.150002
268.959991,270.640015,268.959991,270.470001,265.428253,90070400,24850.44922,24941.91992,24825.55078,24922.67969,24922.67969,456790000,1.2014,1.2058,1.207,1.2001,124.82
271.200012,272.160004,270.540009,271.609985,266.546997,80636400,24964.85938,25105.96094,24963.26953,25075.13086,25075.13086,403280000,1.2068,1.2015,1.209,1.2004,125.459999
272.51001,273.559998,271.950012,273.420013,268.323273,83524000,25114.91992,25299.78906,25112.00977,25295.86914,25295.86914,358020000,1.203,1.2068,1.2085,1.2021,125.330002
273.309998,274.100006,272.980011,273.920013,268.813934,57319200,25308.40039,25311.99023,25235.41016,25283,25283,341390000,1.1967,1.2029,1.2054,1.1956,125.309998
274.399994,275.25,274.079987,274.540009,269.422363,57254000,25312.05078,25439.7793,25308.41016,25385.80078,25385.80078,333490000,1.1937,1.1967,1.1977,1.1916,124.730003
273.679993,274.420013,272.920013,274.119995,269.010223,69574300,25348.13086,25404.91992,25256.99023,25369.13086,25369.13086,341470000,1.1947,1.1938,1.2019,1.1923,125.029999
274.75,276.119995,274.559998,276.119995,270.9729,62361500,25398.59961,25575.41992,25396.18945,25574.73047,25574.73047,346830000,1.2032,1.1946,1.206,1.1928,125.440002
276.420013,278.109985,276.079987,277.920013,272.73938,90816100,25638.39063,25810.42969,25633.08008,25803.18945,25803.18945,376390000,1.2187,1.2033,1.219,1.2031,126.959999
279.350006,280.089996,276.179993,276.970001,271.807068,106555100,25987.61914,26086.11914,25702.99023,25792.85938,25792.85938,606520000,1.2261,1.2265,1.2284,1.2194,127.169998
278.029999,280.049988,276.970001,279.609985,274.397827,109354500,25910.7793,26130.44922,25865.01953,26115.65039,26115.65039,522720000,1.2186,1.226,1.2324,1.2176,126.139999
279.480011,279.959991,278.579987,279.140015,273.936646,100728000,26149.55078,26153.41992,25947.32031,26017.81055,26017.81055,492780000,1.2239,1.2186,1.2267,1.2165,125.860001
279.799988,280.410004,279.140015,280.410004,275.182922,140920100,25987.34961,26071.7207,25942.83008,26071.7207,26071.7207,585000000,1.2222,1.2236,1.2296,1.2219,126.419998
280.170013,282.690002,280.109985,282.690002,277.420441,91322400,26025.32031,26215.23047,25974.65039,26214.59961,26214.59961,431200000,1.2262,1.2268,1.2276,1.2214,126.650002
282.73999,283.619995,282.369995,283.290009,278.009277,97084700,26214.86914,26246.18945,26143.90039,26210.81055,26210.81055,433490000,1.2299,1.2263,1.2308,1.2223,127.279999
284.019989,284.700012,281.839996,283.179993,277.901337,134816100,26282.07031,26392.80078,26106.93945,26252.11914,26252.11914,518790000,1.2408,1.2299,1.2417,1.2293,128.830002
284.160004,284.269989,282.399994,283.299988,278.019043,84587300,26313.06055,26458.25,26259.7207,26392.78906,26392.78906,401390000,1.2396,1.2408,1.2537,1.2364,127.970001
285.929993,286.429993,284.5,284.679993,279.373322,90118300,26584.2793,26608.90039,26435.33984,26439.48047,26439.48047,421000000,1.2383,1.2427,1.2436,1.2336,127.349998
282.600006,284.73999,281.220001,281.76001,276.507813,131796400,26198.44922,26256.99023,26028.41992,26076.89063,26076.89063,448330000,1.2402,1.2383,1.2455,1.2335,126.800003
282.730011,283.299988,280.679993,281.899994,276.645203,108364800,26268.16992,26338.0293,26050.98047,26149.39063,26149.39063,479130000,1.2421,1.2401,1.2476,1.2386,127.650002
281.070007,283.059998,280.679993,281.579987,276.331146,90102500,26083.03906,26306.69922,26014.43945,26186.71094,26186.71094,410620000,1.251,1.2414,1.2524,1.2386,128.070007
280.079987,280.230011,275.410004,275.450012,270.31543,173174800,26061.78906,26061.78906,25490.66016,25520.96094,25520.96094,522880000,1.2462,1.2508,1.2519,1.2409,126.389999
273.450012,275.850006,263.309998,263.929993,259.010132,294681800,25337.86914,25520.5293,23923.88086,24345.75,24345.75,714450000,1.2368,1.2455,1.2475,1.2362,126.709999
259.940002,269.700012,258.700012,269.130005,264.11322,355026800,24085.16992,24946.23047,23778.74023,24912.76953,24912.76953,823940000,1.2377,1.2367,1.2434,1.2314,125.379997
268.5,272.359985,267.579987,267.670013,262.68045,167376100,24892.86914,25293.96094,24785.43945,24893.34961,24893.34961,504620000,1.2264,1.2378,1.2407,1.2247,124.790001
268.01001,268.170013,257.589996,257.630005,252.827606,246449500,24902.30078,24903.67969,23849.23047,23860.46094,23860.46094,657500000,1.2247,1.2264,1.2297,1.2212,124.980003
260.799988,263.609985,252.919998,261.5,256.625458,283565300,23992.66992,24382.14063,23360.28906,24190.90039,24190.90039,735030000,1.2235,1.2245,1.2289,1.2206,124.769997
263.829987,267.01001,261.660004,265.339996,260.39386,143736000,24337.75977,24765.16016,24290.48047,24601.26953,24601.26953,496610000,1.2292,1.2253,1.2298,1.2234,125.370003
263.970001,266.619995,263.309998,266,261.041565,81223600,24540.33008,24705.7207,24421.0293,24640.44922,24640.44922,374410000,1.2352,1.2293,1.2373,1.2285,126.080002
264.309998,270,264.299988,269.589996,264.564667,120735700,24535.82031,24925.94922,24490.35938,24893.49023,24893.49023,431160000,1.245,1.2352,1.2467,1.2276,128.229996
271.570007,273.040009,268.769989,273.029999,267.940521,111200300,25047.82031,25203.94922,24809.41992,25200.36914,25200.36914,416780000,1.2506,1.2449,1.2511,1.2447,128.380005
272.320007,275.320007,272.269989,273.109985,268.019012,160420100,25165.93945,25432.41992,25149.25977,25219.38086,25219.38086,406730000,1.2406,1.2506,1.2557,1.2394,127.959999
272.029999,273.670013,270.5,271.399994,266.340881,86369700,25124.91016,25179.00977,24884.18945,24964.75,24964.75,421510000,1.2338,1.2409,1.2414,1.232,126.239998
271.899994,274.720001,269.940002,270.049988,265.016083,98883700,24988.06055,25267.99023,24792.99023,24797.7793,24797.7793,456070000,1.2284,1.2338,1.2361,1.2281,125.660004
271.100006,273.049988,269.640015,270.399994,265.359558,110511300,24855.41016,25156.7207,24854.83008,24962.48047,24962.48047,378900000,1.2331,1.2283,1.2354,1.226,126.300003
271.790009,274.709991,271.25,274.709991,269.589203,92766400,25050.50977,25313.91016,25028.73047,25309.99023,25309.99023,335420000,1.2293,1.2329,1.2337,1.2279,126.139999
275.929993,278.01001,275.26001,277.899994,272.719757,86491400,25403.34961,25732.80078,25398.56055,25709.26953,25709.26953,473360000,1.2318,1.2299,1.2356,1.2278,126.449997
278.109985,278.920013,274.359985,274.429993,269.314423,99099200,25735.7793,25800.34961,25407.83008,25410.0293,25410.0293,438390000,1.2232,1.2317,1.2348,1.2221,125.129997
275.679993,276.190002,271.290009,271.649994,266.586273,121907800,25485.15039,25576.15039,25022.41992,25029.19922,25029.19922,451870000,1.2194,1.2232,1.2243,1.2188,125
271.410004,273.170013,266,267.700012,262.709869,176855100,25024.03906,25185.34961,24442.56055,24608.98047,24608.98047,506280000,1.2268,1.2193,1.2272,1.2153,124.720001
265.799988,269.720001,264.820007,269.079987,264.064148,139083200,24394.91016,24592.46094,24217.75977,24538.06055,24538.06055,437130000,1.2317,1.2266,1.2336,1.225,125.389999
267.730011,272.890015,267.609985,272.190002,267.11618,97307400,24471.31055,24961,24387.15039,24874.75977,24874.75977,383910000,1.2336,1.2323,1.2366,1.2268,125.18
273.299988,273.390015,271.179993,272.880005,267.793335,79213200,24965.89063,24995.24023,24708.41016,24884.11914,24884.11914,331770000,1.2404,1.2336,1.2422,1.2328,126.529999
270.420013,273.179993,270.200012,272.779999,267.695221,87063500,24758.15039,24849.67969,24535.11914,24801.35938,24801.35938,394070000,1.2413,1.2404,1.2445,1.2385,125.720001
273.549988,274.23999,272.420013,274.100006,268.990601,66901200,24853.41016,24950.49023,24703.05078,24895.21094,24895.21094,327300000,1.2312,1.2411,1.2448,1.2298,125.419998
275.700012,278.869995,275.339996,278.869995,273.671661,113625300,25004.89063,25336.33008,25004.89063,25335.74023,25335.74023,371570000,1.2307,1.2312,1.2336,1.2273,125.540001
279.200012,279.910004,278.079987,278.519989,273.328217,71924800,25372.43945,25449.15039,25152.01953,25178.60938,25178.60938,362580000,1.2334,1.2311,1.2347,1.2291,125.540001
279.839996,280.410004,276.029999,276.720001,271.561768,91968900,25257.75,25376.40039,24947.5,25007.0293,25007.0293,447880000,1.239,1.2334,1.2408,1.2314,125.779999
277.809998,278.019989,274.670013,275.299988,270.168213,105895100,25086.9707,25130.11914,24668.83008,24758.11914,24758.11914,356830000,1.2367,1.239,1.2414,1.2347,125.699997
275.880005,276.609985,274.429993,275,269.873779,83433000,24837.28906,25053.86914,24753.28906,24873.66016,24873.66016,316310000,1.2305,1.2366,1.2385,1.2299,124.900002
274.5,275.390015,274.140015,274.200012,270.166473,100343700,24877.33984,25031,24857.08984,24946.50977,24946.50977,654240000,1.2289,1.2305,1.2338,1.2261,124.599998
273.350006,274.399994,268.619995,270.48999,266.510986,109208400,24893.68945,24893.68945,24453.14063,24610.91016,24610.91016,377990000,1.2335,1.2284,1.2361,1.2258,124.870003
270.940002,271.670013,270.179993,270.950012,266.964264,59757300,24650.64063,24803.60938,24650.64063,24727.26953,24727.26953,342510000,1.2242,1.2335,1.2356,1.2239,124.309998
270.899994,273.269989,270.190002,270.429993,266.451904,78709600,24723.49023,24977.65039,24655.40039,24682.31055,24682.31055,343230000,1.2338,1.2242,1.2351,1.2241,126.480003
267.910004,268.869995,263.359985,263.670013,259.791351,148785900,24526.00977,24526.00977,23938.74023,23957.89063,23957.89063,439280000,1.2302,1.2337,1.2389,1.2285,125.980003
264.170013,264.540009,257.829987,258.049988,254.253998,183534800,23995.17969,24108.4707,23509.06055,23533.19922,23533.19922,482550000,1.2353,1.2302,1.2375,1.2301,127.610001
262.130005,265.429993,259.410004,265.109985,261.210175,141956100,23825.74023,24232.30078,23741.2207,24202.59961,24202.59961,479540000,1.2443,1.2348,1.2463,1.2341,128.279999
266.170013,266.769989,258.839996,260.600006,256.76651,129941400,24276.61914,24446.2207,23708.73047,23857.71094,23857.71094,524480000,1.2403,1.2444,1.2478,1.2373,127.489998
260.75,262.640015,258.579987,259.829987,256.007782,146452300,23883.08008,24092.4707,23728.66992,23848.41992,23848.41992,530040000,1.2308,1.2403,1.2424,1.23,125.730003
261.119995,265.26001,259.839996,263.149994,259.278992,111601600,23949.17969,24314.30078,23928.13086,24103.10938,24103.10938,463550000,1.2302,1.2308,1.2335,1.2282,125.790001
262.549988,263.130005,254.669998,257.470001,253.682541,186286300,24076.59961,24123.80078,23344.51953,23644.18945,23644.18945,509820000,1.2302,1.2323,1.2346,1.2282,127.260002
258.869995,261.309998,256.839996,260.769989,256.934021,119956900,23698.33008,24044.34961,23664.33008,24033.35938,24033.35938,394130000,1.227,1.2304,1.2336,1.2253,126.300003
256.75,264.359985,256.600006,263.559998,259.682953,123715300,23654.15039,24308.96094,23523.16016,24264.30078,24264.30078,388540000,1.2278,1.2269,1.2315,1.2256,126.449997
265.549988,266.640015,264.320007,265.640015,261.732361,82652600,24313.91016,24622.25977,24313.91016,24505.2207,24505.2207,347790000,1.224,1.2278,1.2292,1.2218,125.800003
263.420013,265.109985,258,259.720001,255.899429,179521200,24373.59961,24434.40039,23738.19922,23932.75977,23932.75977,395990000,1.2283,1.224,1.2292,1.2214,126.389999
261.369995,264.839996,259.940002,261,257.160614,105442900,24037.51953,24373.17969,23954.83008,23979.09961,23979.09961,380790000,1.2321,1.2279,1.2331,1.2261,126.82
264.269989,266.040009,262.980011,265.149994,261.249573,103529000,24198.94922,24511.34961,24198.94922,24408,24408,368590000,1.2356,1.232,1.2379,1.2303,127.120003
263.470001,265.640015,263.390015,263.76001,259.880035,91140200,24274.18945,24366.57031,24150.86914,24189.44922,24189.44922,286360000,1.2367,1.2357,1.2397,1.2347,128.110001
265.26001,267,265.059998,265.929993,262.018097,68890500,24302.82031,24592.11914,24302.82031,24483.05078,24483.05078,336130000,1.2327,1.2368,1.2382,1.23,126.620003
267.410004,267.540009,264.01001,265.149994,261.249573,85079200,24582.82031,24646.44922,24243.74023,24360.14063,24360.14063,331890000,1.2331,1.2327,1.2348,1.2307,127.449997
267,268.200012,266.070007,267.329987,263.397491,63405300,24483.15039,24675.35938,24480.19922,24573.03906,24573.03906,305070000,1.238,1.233,1.2395,1.2325,127.629997
269.329987,270.869995,268.75,270.190002,266.215424,64682000,24681.78906,24858.9707,24681.78906,24786.63086,24786.63086,342410000,1.237,1.2378,1.2413,1.2335,127.75
270.690002,271.299988,269.869995,270.390015,266.412506,57303900,24820.84961,24832.53906,24721.08984,24748.07031,24748.07031,302030000,1.2373,1.2369,1.2398,1.2343,127.849998
269.649994,269.880005,267.720001,268.890015,264.93457,77655900,24711.30078,24762.48047,24557.0293,24664.89063,24664.89063,381110000,1.2346,1.2373,1.2402,1.2329,127.599998
268.809998,269.059998,265.609985,266.609985,262.68808,99953100,24657.39063,24678.07031,24375.03906,24462.93945,24462.93945,537770000,1.2288,1.2346,1.2354,1.225,126.629997
267.26001,267.890015,265.350006,266.570007,262.648682,65558000,24488.07031,24536.89063,24328.53906,24448.68945,24448.68945,351030000,1.2209,1.2289,1.2292,1.2198,125.620003
267.730011,267.980011,261.279999,262.980011,259.111511,112885500,24579.93945,24579.93945,23828.73047,24024.13086,24024.13086,468180000,1.2232,1.2209,1.2247,1.2182,126.230003
262.910004,264.130005,260.850006,263.630005,259.751923,103840900,24070.19922,24146.33984,23823.08008,24083.83008,24083.83008,437100000,1.2161,1.2232,1.224,1.216,125.410004
264.790009,267.25,264.290009,266.309998,262.392517,67731900,24128.7207,24402.46094,24128.7207,24322.33984,24322.33984,390360000,1.2103,1.2161,1.2211,1.2096,124.970001
267,267.339996,265.5,266.559998,262.638824,57053600,24342.14063,24359.38086,24194.44922,24311.18945,24311.18945,392810000,1.213,1.2105,1.2135,1.2055,125.5
267.26001,267.890015,264.429993,264.51001,260.618988,82182300,24410.41016,24498.23047,24163.08008,24163.15039,24163.15039,416650000,1.2079,1.2125,1.2141,1.2064,124.589996
263.869995,265.100006,262.109985,264.980011,261.082092,74203400,24117.28906,24117.28906,23808.18945,24099.05078,24099.05078,380070000,1.1993,1.2076,1.2086,1.1981,123.709999
264.76001,265.679993,262.76001,263.200012,259.328278,86368900,24097.63086,24185.51953,23886.30078,23924.98047,23924.98047,385350000,1.1951,1.1992,1.2033,1.1938,123.650002
262.26001,263.359985,259.049988,262.619995,258.756775,136311500,23836.23047,23996.15039,23531.31055,23930.15039,23930.15039,389240000,1.1988,1.1951,1.2009,1.1946,124.279999
261.519989,266.790009,261.149994,266.019989,262.106781,91222100,23865.2207,24333.34961,23778.86914,24262.50977,24262.50977,329480000,1.196,1.1989,1.1997,1.1911,124.540001
266.890015,268.019989,266.109985,266.920013,262.993561,55304900,24317.66016,24479.44922,24263.41992,24357.32031,24357.32031,307670000,1.1922,1.1953,1.198,1.1898,124.57
266.5,267.329987,265.149994,266.920013,262.993561,67499200,24341.34961,24412.33984,24198.33984,24360.21094,24360.21094,344940000,1.1864,1.1924,1.1941,1.1838,124.589996
267.679993,269.869995,267.089996,269.5,265.535583,59666100,24399.17969,24586.48047,24323.86914,24542.53906,24542.53906,361580000,1.185,1.1863,1.1898,1.1822,124.330002
270.339996,272.390015,270.220001,272.019989,268.018494,72063900,24591.66016,24794.99023,24575.91016,24739.5293,24739.5293,304210000,1.1915,1.1852,1.1948,1.1843,125.18
272.160004,273.149994,271.579987,272.850006,268.836273,59871500,24758.64063,24868.65039,24717.5,24831.16992,24831.16992,274150000,1.1944,1.1917,1.197,1.1891,125
273.339996,274.079987,272.359985,272.980011,268.964386,54790600,24879.36914,24994.18945,24862.51953,24899.41016,24899.41016,282860000,1.1927,1.1947,1.1998,1.1926,124.489998
271.589996,271.609985,270.029999,271.100006,267.11203,87036100,24809.55078,24809.55078,24629.39063,24706.41016,24706.41016,301900000,1.1838,1.1925,1.1939,1.1817,122.480003
271.140015,272.76001,271.109985,272.23999,268.235229,53942600,24722.32031,24801.18945,24672.78906,24768.92969,24768.92969,280810000,1.1807,1.1837,1.1854,1.1762,122.290001
271.940002,273.230011,271.130005,272.01001,268.008667,56536400,24752.40039,24839.49023,24639.40039,24713.98047,24713.98047,314650000,1.1795,1.1808,1.1839,1.1775,122.360001
271.619995,272.029999,270.929993,271.329987,267.338654,64368000,24707.7207,24774.9707,24664.86914,24715.08984,24715.08984,269700000,1.1778,1.1796,1.1825,1.1749,122.410004
273.01001,273.980011,272.570007,273.369995,269.348633,58025900,24883.06055,25086.49023,24883.06055,25013.28906,25013.28906,308920000,1.1791,1.1764,1.1797,1.1717,122.480003
273.959991,274.25,272.23999,272.609985,268.599792,52966400,25047.55078,25064.99023,24812.06055,24834.41016,24834.41016,288200000,1.1779,1.1792,1.183,1.1754,122.410004
271.170013,273.390015,270.98999,273.359985,269.338776,61021700,24757.71094,24889.46094,24667.11914,24886.81055,24886.81055,399610000,1.1697,1.1778,1.179,1.1675,122.540001
272.910004,273.220001,270.779999,272.799988,268.787048,76043800,24877.35938,24877.35938,24605.90039,24811.75977,24811.75977,347050000,1.172,1.1695,1.175,1.1688,123.589996
272.149994,272.859985,271.579987,272.149994,268.146606,56374800,24781.28906,24824.2207,24687.81055,24753.08984,24753.08984,257210000,1.1652,1.172,1.1735,1.1645,123.209999
270.309998,271.170013,267.76001,269.019989,265.062622,115908600,24606.58984,24635.17969,24247.83984,24361.44922,24361.44922,395810000,1.154,1.1625,1.1641,1.1508,123.190002
270.5,273.109985,270.420013,272.609985,268.599792,69678400,24467.83008,24714.48047,24459.08984,24667.7793,24667.7793,324870000,1.1663,1.154,1.1678,1.1518,123.370003
272.149994,272.48999,270.26001,270.940002,266.954376,93519900,24620.78906,24620.78906,24352.15039,24415.83984,24415.83984,429740000,1.1692,1.1665,1.1726,1.1641,123.099998
272.410004,273.940002,272.329987,273.600006,269.575287,71258400,24542.08984,24673.59961,24542.08984,24635.21094,24635.21094,315710000,1.1661,1.1691,1.1718,1.1617,122.489998
274.529999,275.190002,274.26001,274.899994,270.85614,45385200,24727.55078,24859.36914,24722.14063,24813.68945,24813.68945,340400000,1.1699,1.1656,1.1744,1.1652,122.370003
275.049988,275.529999,274.179993,275.100006,271.053192,51135000,24820.11914,24838.7793,24710.82031,24799.98047,24799.98047,306340000,1.1718,1.1698,1.1733,1.1652,122.849998
275.790009,277.519989,275.089996,277.399994,273.319366,62732200,24854.14063,25146.46094,24854.14063,25146.39063,25146.39063,316090000,1.1773,1.1717,1.1797,1.1708,122.919998
277.950012,278.279999,276.339996,277.369995,273.289825,72969400,25192.14063,25326.08984,25164.48047,25241.41016,25241.41016,357680000,1.1799,1.1774,1.1842,1.1772,122.860001
276.850006,278.25,276.660004,278.190002,274.097778,72139700,25209.28906,25325.63086,25165.69922,25316.5293,25316.5293,317510000,1.1768,1.18,1.1812,1.1726,123.010002
278.440002,279.369995,278.309998,278.559998,274.462311,58892500,25336.66992,25402.83008,25290.19922,25322.31055,25322.31055,276740000,1.1784,1.1766,1.1822,1.1754,123.230003
279.029999,279.329987,278.190002,278.920013,274.817017,72329000,25346.82031,25364.36914,25247.03906,25320.73047,25320.73047,265750000,1.1745,1.1784,1.1811,1.1733,122.82
279.190002,279.480011,277.799988,278.029999,273.940094,79070600,25328.65039,25362.07031,25191.41992,25201.19922,25201.19922,329700000,1.1791,1.1745,1.1803,1.1725,123.190002
279.01001,279.329987,278.059998,278.730011,274.629822,77097600,25254.65039,25332.5,25138.59961,25175.31055,25175.31055,341170000,1.1569,1.1791,1.1853,1.1562,123.379997
276.600006,277.51001,275.350006,277.130005,274.279449,120041600,25116.71094,25130.82031,24894.38086,25090.48047,25090.48047,659370000,1.1609,1.1568,1.1629,1.1543,121.339996
275.48999,276.700012,274.950012,276.559998,273.715332,52917600,24944.2793,25003.09961,24825.76953,24987.4707,24987.4707,337070000,1.1623,1.1609,1.1625,1.1563,121.110001
274,275.75,273.529999,275.5,272.666199,97531500,24763.58984,24763.58984,24567.75,24700.21094,24700.21094,376380000,1.159,1.1624,1.1646,1.153,120.800003
276.269989,276.720001,275.589996,275.970001,273.131378,53785500,24771.16992,24804.75977,24628.39063,24657.80078,24657.80078,359520000,1.1572,1.159,1.1602,1.1537,120.260002
275.959991,275.980011,273.679993,274.23999,271.419159,71061400,24639.21094,24639.21094,24406.63086,24461.69922,24461.69922,349570000,1.1603,1.1572,1.1635,1.1509,120.050003
275.660004,275.790009,274.48999,274.73999,271.914032,54898500,24526.9707,24663.17969,24526.9707,24580.89063,24580.89063,473970000,1.1657,1.1604,1.1677,1.16,120.339996
273.440002,273.619995,269.100006,271,268.212494,137854200,24463.73047,24463.73047,24084.39063,24252.80078,24252.80078,439130000,1.1704,1.1659,1.1715,1.1627,119.889999
271.640015,272.559998,270.790009,271.600006,268.806335,68547400,24281.89063,24384.21094,24241.2207,24283.10938,24283.10938,301130000,1.1647,1.1704,1.1722,1.1635,119.260002
272.26001,273.869995,269.179993,269.350006,266.579468,105110700,24303.10938,24569.01953,24115.82031,24117.58984,24117.58984,313790000,1.1554,1.1647,1.1674,1.1541,118.580002
269.290009,271.75,268.48999,270.890015,268.103638,76650500,24064.18945,24308.16016,23997.21094,24216.05078,24216.05078,305020000,1.1569,1.1555,1.1602,1.1527,118.220001
272.119995,273.660004,271.149994,271.279999,268.489624,97592500,24323.92969,24509.51953,24269.71094,24271.41016,24271.41016,329070000,1.1685,1.1569,1.1692,1.1558,118.650002
269.51001,272.040009,269.23999,271.859985,269.06366,63554800,24161.5293,24319.41992,24077.56055,24307.17969,24307.17969,244110000,1.1641,1.1651,1.1699,1.159,117.459999
272.869995,272.980011,270.420013,270.899994,268.113525,42187100,24359.39063,24444.88086,24150.84961,24174.82031,24174.82031,160960000,1.1657,1.1641,1.1675,1.1621,118.650002
272.170013,273.179993,270.959991,273.109985,270.300781,56925900,24285.82031,24372.80078,24177.43945,24356.74023,24356.74023,237670000,1.1691,1.1655,1.1722,1.1649,119.050003
273.140015,275.839996,272.709991,275.420013,272.587036,66493700,24352.4707,24520.28906,24281.4707,24456.48047,24456.48047,219450000,1.1747,1.169,1.1769,1.1679,118.860001
276.549988,277.959991,276.5,277.899994,275.041534,50550400,24519.19922,24796.51953,24518.42969,24776.58984,24776.58984,240580000,1.1751,1.1748,1.1792,1.1731,119.150002
278.410004,279.01001,278.079987,278.899994,276.031219,51966800,24806.9707,24945.38086,24806.9707,24919.66016,24919.66016,235040000,1.1744,1.1751,1.1764,1.169,118.93
277.149994,278.040009,276.519989,276.859985,274.012238,77054700,24789.48047,24815.16016,24663.82031,24700.44922,24700.44922,237370000,1.1674,1.1745,1.176,1.1665,117.639999
278.279999,279.429993,277.600006,279.369995,276.496399,60124700,24802.90039,24939.9707,24802.90039,24924.89063,24924.89063,233150000,1.1672,1.1674,1.1697,1.1648,118.129997
279.170013,279.929993,278.660004,279.589996,276.714142,48216000,24926.07031,25043.21094,24890.06055,25019.41016,25019.41016,255520000,1.1685,1.1669,1.1688,1.161,117.610001
279.640015,279.799988,278.839996,279.339996,276.466705,48201000,25025.58008,25072.41016,24979.64063,25064.35938,25064.35938,231270000,1.171,1.1676,1.1726,1.1674,117.550003
278.470001,280.910004,278.410004,280.470001,277.585114,52315500,25033.91992,25155.39063,24989.60938,25119.89063,25119.89063,250450000,1.1661,1.1711,1.1746,1.165,116.279999
280.559998,281.179993,280.059998,281.059998,278.169037,44593500,25133.78906,25215.32031,25101.11914,25199.28906,25199.28906,252870000,1.1639,1.166,1.1665,1.1601,116.309998
280.309998,280.73999,279.459991,280,277.119934,61412100,25139.15039,25154.16992,25052.61914,25064.5,25064.5,285760000,1.1643,1.1639,1.168,1.1574,115.809998
279.769989,280.480011,279.5,279.679993,276.803223,82337700,25041.14063,25124.09961,24986.34961,25058.11914,25058.11914,274080000,1.172,1.1644,1.174,1.1626,116.559998
